Project_Name,Subproject,Sample_ID,Source_ID,Strain_ID,Plasmid_ID,Nucleic_Acids_ID,A260,A280,Ratio,nDrop,Qubit,Quantification_Method,Extractor,Date_Extracted,Storage_Location,Storage_Box,Kit_Name,Lot_Number,Kit_Name_2,Lot_Number_2,What_is_this?,Empty,Notes
NIH_Leech_Microbiome,EnvInteract,BAa4dF110614EMai,BAa4dF110614EMa,,,BAa4dF110614EMaiD,,,,,11.7,,LinA,2015-04-08,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa4dF110614EMbi,BAa4dF110614EMb,,,BAa4dF110614EMbiD,,,,,21.4,,LinA,2015-04-08,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa4dF110614EMci,BAa4dF110614EMc,,,BAa4dF110614EMciD,,,,,8.08,,LinA,2015-04-01,BPB425_-20,DNA4,,,,,,no,"[Extract] remeasured 4/22/15, Graf2014EM01, p.29"
NIH_Leech_Microbiome,EnvInteract,BAa7dF110914EMai,BAa7dF110914EMa,,,BAa7dF110914EMaiD,,,,,20.7,,LinA,2015-04-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa7dF110914EMbi,BAa7dF110914EMb,,,BAa7dF110914EMbiD,,,,,23.7,,LinA,2015-04-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa7dF110914EMci,BAa7dF110914EMc,,,BAa7dF110914EMciD,,,,,10.7,,LinA,2015-04-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa0d2F020415EMai,BAa0d2F020415EMa,,,BAa0d2F020415EMaiD,,,,,0.605,,LinA,2015-02-25,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa0d2F020415EMbi,BAa0d2F020415EMb,,,BAa0d2F020415EMbiD,,,,,12.5,,LinA,2015-02-27,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa0d2F020415EMci,BAa0d2F020415EMc,,,BAa0d2F020415EMciD,,,,,1.55,,LinA,2015-02-25,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa2d2F020615EMai,BAa2d2F020615EMa,,,BAa2d2F020615EMaiD,,,,,0.7559999999999999,,LinA,2015-02-27,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa2d2F020615EMbi,BAa2d2F020615EMb,,,BAa2d2F020615EMbiD,,,,,2.83,,LinA,2015-02-20,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa2d2F020615EMci,BAa2d2F020615EMc,,,BAa2d2F020615EMciD,,,,,4.58,,LinA,2015-02-27,BPB425_-20,DNA4,,,,,,no,"[Extract] remeasured 4/22/15, Graf2014EM01, p.29"
NIH_Leech_Microbiome,EnvInteract,BAa7d2F021115EMai,BAa7d2F021115EMa,,,BAa7d2F021115EMaiD,,,,,1.15,,LinA,2015-02-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa7d2F021115EMbi,BAa7d2F021115EMb,,,BAa7d2F021115EMbiD,,,,,0.955,,LinA,2015-02-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,BAa7d2F021115EMci,BAa7d2F021115EMc,,,BAa7d2F021115EMciD,,,,,0.639,,LinA,2015-02-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba0dF110614EMai,Ba0dF110614EMa,,,Ba0dF110614EMaiD,,,,,4.93,,LinA,2015-0323,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba0dF110614EMci,Ba0dF110614EMc,,,Ba0dF110614EMciD,,,,,3.49,,LinA,2015-0323,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba2dF110814EMai,Ba2dF110814EMa,,,Ba2dF110814EMaiD,,,,,38.0,,LinA,2015-0323,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba2dF110814EMbi,Ba2dF110814EMb,,,Ba2dF110814EMbiD,,,,,19.2,,LinA,2015-04-08,BPB425_-20,DNA4,,,,,,no,"[Extract] remeasured 4/22/15, Graf2014EM01, p.29"
NIH_Leech_Microbiome,EnvInteract,Ba2dF110814EMci,Ba2dF110814EMc,,,Ba2dF110814EMciD,,,,,0.782,,LinA,2015-03-30,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba4dF111014EMai,Ba4dF111014EMa,,,Ba4dF111014EMaiD,,,,,5.62,,LinA,2015-04-01,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba4dF111014EMbi,Ba4dF111014EMb,,,Ba4dF111014EMbiD,,,,,16.7,,LinA,2015-03-25,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba4dF111014EMci,Ba4dF111014EMc,,,Ba4dF111014EMciD,,,,,16.9,,LinA,2015-03-25,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba7dF111314EMai,Ba7dF111314EMa,,,Ba7dF111314EMaiD,,,,,0.634,,LinA,2015-04-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba7dF111314EMbi,Ba7dF111314EMb,,,Ba7dF111314EMbiD,,,,,2.86,,LinA,2015-04-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba7dF111314EMci,Ba7dF111314EMc,,,Ba7dF111314EMciD,,,,,6.71,,LinA,2015-04-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba0d2F020415EMai,Ba0d2F020415EMa,,,Ba0d2F020415EMaiD,,,,,0.998,,LinA,2015-02-27,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba0d2F020415EMbi,Ba0d2F020415EMb,,,Ba0d2F020415EMbiD,,,,,3.92,,LinA,2015-03-02,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba0d2F020415EMci,Ba0d2F020415EMc,,,Ba0d2F020415EMciD,,,,,7.41,,LinA,2015-02-27,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba2d2F020615EMai,Ba2d2F020615EMa,,,Ba2d2F020615EMaiD,,,,,3.68,,LinA,2015-02-20,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba2d2F020615EMbi,Ba2d2F020615EMb,,,Ba2d2F020615EMbiD,,,,,1.91,,LinA,2015-02-25,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba2d2F020615EMci,Ba2d2F020615EMc,,,Ba2d2F020615EMciD,,,,,1.78,,LinA,2015-02-20,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba7d2F021115EMai,Ba7d2F021115EMa,,,Ba7d2F021115EMaiD,,,,,0.23800000000000002,,LinA,2015-02-11,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba7d2F021115EMbi,Ba7d2F021115EMb,,,Ba7d2F021115EMbiD,,,,,0.647,,LinA,2015-02-13,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,EnvInteract,Ba7d2F021115EMci,Ba7d2F021115EMc,,,Ba7d2F021115EMciD,,,,,0.68,,LinA,2015-02-11,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,HVI,0A071112EMacR,0A071112EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,0A071112EMaiR,0A071112EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,0A071112EMbcR,0A071112EMb,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,0B071112EMacR,0B071112EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,0B071112EMbcR,0B071112EMb,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,0B071112EMc,0B071112EMc,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,2dA071312EMcR,2dA071312EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,2dA071312EMiR,2dA071312EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,2dA071312EMmR,2dA071312EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,2dA071312EMnR,2dA071312EM,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B2dA071312EMacR,B2dA071312EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B2dA071312EMbcR,B2dA071312EMb,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B2dA071312EMccR,B2dA071312EMc,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B2dB071312EMacR,B2dB071312EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B2dB071312EMbcR,B2dB071312EMb,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B2dB071312EMccR,B2dB071312EMc,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B4dA071512EMacR,B4dA071512EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B4dA071512EMbcR,B4dA071512EMb,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B4dB071512EMacR,B4dB071512EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,HVI,B4dB071512EMbcR,B4dB071512EMb,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bf4dA042713EMacR,Bf4dA042713EMa,,,,,,,,,,,,TLS505_-80,RNA,PGTX,112512EM,,,,no,
NIH_Leech_Microbiome,Food,Bf4dB042713EMacR,Bf4dB042713EMa,,,,,,,,,,,,TLS505_-80,RNA,PGTX,112512EM,,,,no,
NIH_Leech_Microbiome,Food,Bf4dA043013EMacR,Bf4dA043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bf4dB043013EMacR,Bf4dB043013EMa,,,,,,,,,,,,,,,,,,,no,
NIH_Leech_Microbiome,Food,Bf4dC043013EMacR,Bf4dC043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bf4dA061013EMacR,Bf4dA061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bf4dB061013EMacR,Bf4dB061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bf4dC061013EMacR,Bf4dC061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bi4dA042713EMacR,Bi4dA042713EMa,,,,,,,,,,,,TLS505_-80,RNA,PGTX,112512EM,,,,no,
NIH_Leech_Microbiome,Food,Bi4dB042713EMacR,Bi4dB042713EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bi4dA043013EMacR,Bi4dA043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bi4dB043013EMacR,Bi4dB043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bi4dC043013EMacR,Bi4dC043013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bi4dA061013EMacR,Bi4dA061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,Bi4dB061013EMacR,Bi4dB061013EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,0dB042313EMbcR,0dB042313EMb,,,,,,,,,,,,TLS505_-80,RNA,PGTX,112512EM,,,,no,
NIH_Leech_Microbiome,Food,B0dA042313EMacR,B0dA042313EMa,,,,,,,,,,,,TLS505_-80,RNA,PGTX,112512EM,,,,no,
NIH_Leech_Microbiome,Food,B0dB042313EMacR,B0dB042313EMa,,,,,,,,,,,,TLS505_-80,RNA,PGTX,112512EM,,,,no,
NIH_Leech_Microbiome,Food,0dA060613EMacR,0dA060613EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,0dB060613EMacR,0dB060613EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,0dC060613EMacR,0dC060613EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,0dA060713EMacR,0dA060713EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Food,0dB060713EMacR,0dB060713EMa,,,,,,,,,,,,TLS505_-80,RNA,,,,,,no,
NIH_Leech_Microbiome,Adult,A0dF100813EMai,A0dF100813EMa,,,A0dF100813EMaiD,,,,,7.8,,McClureE,2013-10-11,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,Adult,A0dF100813EMbi,A0dF100813EMb,,,A0dF100813EMbiD,,,,,6.36,,McClureE,2013-10-11,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,Adult,A1dF100913EMi,A1dF100913EM,,,A1dF100913EMiD,,,,,1.31,,McClureE,2013-10-14,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,Adult,A2dF101013EMi,A2dF101013EM,,,A2dF101013EMiD,,,,,5.44,,McClureE,2013-10-11,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,Adult,A4dF101213EMi,A4dF101213EM,,,A4dF101213EMiD,,,,,9.36,,McClureE,2013-10-14,OUT,OUT,EMbeat ,061313JB092913,,,,yes,
NIH_Leech_Microbiome,Adult,A7dF101513EMi,A7dF101513EM,,,A7dF101513EMiD,,,,,3.94,,McClureE,2013-11-03,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,
NIH_Leech_Microbiome,Adult,A28dF110513EMai,A28dF110513EMa,,,A28dF110513EMaiD,,,,,12.4,,McClureE,2013-11-07,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,DNA=12.8ng/µL=2013_1107
NIH_Leech_Microbiome,Adult,A28dF110513EMbi,A28dF110513EMb,,,A28dF110513EMbiD,,,,,23.6,,McClureE,2013-11-07,BPB425_-20,DNA3,EMbeat ,061313JB092913,,,,no,DNA=37.5ng/µL=2013_1107
NIH_Leech_Microbiome,Deposit,A081714EMag,A081714EMa,,,A081714EMagD,,,,,11.3,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMai,A081714EMa,,,A081714EMaiD,,,,,16.1,,LinA,2014-09-09,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMaos,A081714EMa,,,A081714EMaosD,,,,,6.21,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMbg,A081714EMb,,,A081714EMbgD,,,,,11.7,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMbi,A081714EMb,,,A081714EMbiD,,,,,14.8,,LinA,2014-09-16,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMbos,A081714EMb,,,A081714EMbosD,,,,,11.2,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMcg,A081714EMc,,,A081714EMcgD,,,,,3.08,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMci,A081714EMc,,,A081714EMciD,,,,,14.8,,LinA,2014-09-09,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMcos,A081714EMc,,,A081714EMcosD,,,,,10.2,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMdg,A081714EMd,,,A081714EMdgD,,,,,0.05,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMdi,A081714EMd,,,A081714EMdiD,,,,,18.0,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMdos,A081714EMd,,,A081714EMdosD,,,,,7.31,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMeg,A081714EMe,,,A081714EMegD,,,,,6.25,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMei,A081714EMe,,,A081714EMeiD,,,,,22.5,,LinA,2014-09-09,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMeos,A081714EMe,,,A081714EMeosD,,,,,7.45,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMfg,A081714EMf,,,A081714EMfgD,,,,,9.07,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081714EMfos,A081714EMf,,,A081714EMfosD,,,,,10.6,,LinA,2014-09-11,TLS_-80,D29,,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMgg,A081814EMg,,,A081814EMggD,,,,,11.4,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMgi,A081814EMg,,,A081814EMgiD,,,,,20.0,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMgos,A081814EMg,,,A081814EMgosD,,,,,10.2,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMhg,A081814EMh,,,A081814EMhgD,,,,,10.3,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMhi,A081814EMh,,,A081814EMhiD,,,,,17.7,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMhos,A081814EMh,,,A081814EMhosD,,,,,11.1,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMig,A081814EMi,,,A081814EMigD,,,,,12.1,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMii,A081814EMi,,,A081814EMiiD,,,,,24.0,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,Deposit,A081814EMios,A081814EMi,,,A081814EMiosD,,,,,12.8,,McClureE,2014-09-14,TLS_-80,D29,EMbeat ,,,,,no,
NIH_Leech_Microbiome,,A0dF091814EMai,A0dF091814EMa,,,A0dF091814EMaiD,,,,,,,LinA,2014-10-07,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,,A0dF091814EMbi,A0dF091814EMb,,,A0dF091814EMbiD,,,,,,,LinA,2014-09-25,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,,A0dF091814EMci,A0dF091814EMc,,,A0dF091814EMciD,,,,,,,LinA,2014-10-09,BPB425_-20,DNA4,,,,,,no,
NIH_Leech_Microbiome,Deposit,A013017EMai,A013017EMa,,,A013017EMaiD,,,,,6.09,,McClureE,2017-06-11,BPB425_-20,DNAtemp,EMbeat ,121214EM122116,,,,no,
NIH_Leech_Microbiome,Deposit,A042117JGai,A042117JGa,,,A042117JGaiD,,,,,6.05,,McClureE,2017-06-11,BPB425_-20,DNAtemp,EMbeat ,121214EM122116,,,,no,
NIH_Leech_Microbiome,Deposit,A042117JGbb,A042117JGb,,,A042117JGbbD,,,,,2.12,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042117JGci,A042117JGc,,,A042117JGciD,,,,,2.85,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042117JGdb,A042117JGd,,,A042117JGdbD,,,,,0.14,,McClureE,2017-08-15,OUT,OUT,EMbeat ,121214EM061717,,,,yes,
NIH_Leech_Microbiome,Deposit,A042117JGdi,A042117JGd,,,A042117JGdiD,,,,,2.86,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMei,A042317EMe,,,A042317EMeiD,,,,,2.54,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMeu,A042317EMe,,,A042317EMeuD,,,,,5.65,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMfb,A042317EMf,,,A042317EMfbD,,,,,0.0,,McClureE,2017-11-03,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,Deposit,A042317EMfi,A042317EMf,,,A042317EMfiD,,,,,2.02,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMfu,A042317EMf,,,A042317EMfuD,,,,,3.25,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMgb,A042317EMg,,,A042317EMgbD,,,,,0.228,,McClureE,2017-08-16,OUT,OUT,EMbeat ,121214EM061717,,,,yes,
NIH_Leech_Microbiome,Deposit,A042317EMgi,A042317EMg,,,A042317EMgiD,,,,,4.09,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMgu,A042317EMg,,,A042317EMguD,,,,,2.47,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMhb,A042317EMh,,,A042317EMhbD,,,,,0.0,,McClureE,2017-11-04,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,Deposit,A042317EMhi,A042317EMh,,,A042317EMhiD,,,,,3.51,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMhu,A042317EMh,,,A042317EMhuD,,,,,3.26,,McClureE,2017-11-03,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMib,A042317EMi,,,A042317EMibD,,,,,0.805,,McClureE,2018-02-01,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMii,A042317EMi,,,A042317EMiiD,,,,,2.86,,McClureE,2017-10-27,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMiu,A042317EMi,,,A042317EMiuD,,,,,3.24,,McClureE,2017-10-27,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMjb,A042317EMj,,,A042317EMjbD,,,,,1.27,,McClureE,2017-06-12,BPB425_-20,DNAtemp,EMbeat ,121214EM122116,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMji,A042317EMj,,,A042317EMjiD,,,,,1.27,,McClureE,2017-06-18,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMju,A042317EMj,,,A042317EMjuD,,,,,5.86,,McClureE,2017-08-15,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMkb,A042317EMk,,,A042317EMkbD,,,,,2.41,,McClureE,2017-06-16,BPB425_-20,DNAtemp,EMbeat ,121214EM122116,,,,no,
NIH_Leech_Microbiome,Deposit,A042317EMki,A042317EMk,,,A042317EMkiD,,,,,1.84,,McClureE,2017-06-18,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A043017EMlb,A043017EMl,,,A043017EMlbD,,,,,1.0,,McClureE,2017-06-18,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A043017EMli,A043017EMl,,,A043017EMliD,,,,,4.2,,McClureE,2017-06-13,BPB425_-20,DNAtemp,EMbeat ,121214EM122116,,,,no,
NIH_Leech_Microbiome,Deposit,A043017EMmb,A043017EMm,,,A043017EMmbD,,,,,0.0,,McClureE,2017-11-04,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,Deposit,A043017EMmi,A043017EMm,,,A043017EMmiD,,,,,1.54,,McClureE,2017-06-18,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A043017EMmu,A043017EMm,,,A043017EMmuD,,,,,4.67,,McClureE,2017-10-27,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A043017EMnb,A043017EMn,,,A043017EMnbD,,,,,0.201,,McClureE,2017-08-16,OUT,OUT,EMbeat ,121214EM061717,,,,yes,
NIH_Leech_Microbiome,Deposit,A050217EMob,A050217EMo,,,A050217EMobD,,,,,0.0,,McClureE,2017-11-04,OUT,OUT,EMbeat ,121214EM102617,,,,yes,
NIH_Leech_Microbiome,Deposit,A050217EMpi,A050217EMp,,,A050217EMpiD,,,,,3.33,,McClureE,2017-06-14,BPB425_-20,DNAtemp,EMbeat ,121214EM122116,,,,no,
NIH_Leech_Microbiome,Deposit,A050217EMpo,A050217EMp,,,A050217EMpoD,,,,,1.99,,McClureE,2017-08-15,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A050217EMpu,A050217EMp,,,A050217EMpuD,,,,,1.75,,McClureE,2017-11-04,BPB425_-20,DNAtemp,EMbeat ,121214EM102617,,,,no,
NIH_Leech_Microbiome,Deposit,A050217EMri,A050217EMr,,,A050217EMriD,,,,,3.17,,McClureE,2017-06-17,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
NIH_Leech_Microbiome,Deposit,A050217EMru,A050217EMr,,,A050217EMruD,,,,,7.91,,McClureE,2017-08-16,BPB425_-20,DNAtemp,EMbeat ,121214EM061717,,,,no,
